57.89.115.152;75962;75234;74676;54504;65908;64870;71868;11562277;164624668;93339656;84437815;53943144;40596101;6987219;7828067;8773869;7727972;8486994;61636;57084;67210;80268;57656;89854
57.89.115.51;182747;182781;177261;361322;194419;183747;185515;184272;179234;173685;187193;183033;484903;181899;2065039;4173663;186588;198413;1020979;423729;167355;165553;168001;167241
57.89.115.49;20404;1678;10344;1678;1536;10650;1536;9352;1536;23608;1536;178686;30870;1678;15378;1678;14834;1678;1536;12652;1628;10520;1536;40150
57.89.115.57;0;0;0;0;0;0;0;3059689;2799387;8275530;1917954;740228;47831479;6464809;976803;2868921;1258543;1516166;1428085;0;0;0;0;0
57.89.110.43;25629;26207;15971;15971;25321;4955;8139;8035;8139;924490;5731606;4123763;7208581;7554911;8977785;3920023;0;0;0;0;0;0;0;0
57.89.182.110;20756;16272;15892;16224;18780;16856;16504;17604;21357;22319;23622;21526;18838;21376;18796;16762;18064;18003;16736;16096;17450;17424;21522;23316
57.89.182.111;16504;21440;20148;20528;16196;16072;16300;18972;22460;22784;17520;17044;21829;24988;19624;16708;20284;21492;18024;16044;17192;23068;18352;17136
57.89.182.102;18072;22884;17260;16020;16248;19364;21060;19396;17296;17394;17068;16992;17316;23824;21244;16784;22640;18818;16684;16020;20536;22132;18300;16352
57.89.182.103;16300;15816;16044;21188;19464;17692;21620;24320;21676;22728;19375;23850;24240;21952;18004;17812;20579;23455;18480;17312;23088;17976;16224;16276
57.89.182.101;19768;19084;16728;16044;16224;16224;16172;17552;17272;21724;19772;20508;16912;16988;21216;17388;18736;20076;17240;16020;17244;19224;21820;18680
57.89.182.100;16884;15816;15968;20328;22200;16984;17996;22968;21724;18560;21620;22076;18760;20760;17296;16504;17016;20328;19416;19540;17500;17324;16680;22656
57.89.182.99;16756;20452;16120;16224;16704;23112;20960;18796;17752;19160;17088;20504;20060;21240;21216;17620;19724;20128;21036;16856;17402;17196;19896;22504
57.89.182.98;19592;16576;15816;16812;16856;18400;21948;18612;17980;17749;19084;20033;20632;20814;22996;20784;24336;18867;17302;16426;21644;22111;19440;16452
57.89.182.97;16528;19292;18704;16736;16476;23544;20840;20208;17550;18498;17724;19340;17679;17800;17348;23720;23060;18136;16966;16608;17600;17804;20960;18963
57.89.182.96;16200;15968;15816;16224;16072;16300;17136;21766;22132;24608;17164;18664;23900;19014;17852;20884;18853;17552;16608;16044;18052;20232;21340;18908
57.89.182.104;16200;18248;16728;16704;16172;16148;16932;24508;20256;19320;19720;20356;24304;20460;17828;16632;23624;19596;18000;15944;17472;22456;19060;19568
57.89.182.106;16200;15968;15816;18528;17464;16044;19744;22508;19220;17116;16736;19396;21872;18076;17572;18680;22280;17596;17040;16120;17244;19396;20656;22024
57.89.182.105;16300;15816;15968;16072;16172;16072;16580;20664;22864;23320;17596;20736;17444;22456;22584;17440;22256;17700;18960;16248;17168;17120;16352;16148
57.89.182.109;16428;15816;15968;16096;16044;16148;16172;18920;25274;23730;19837;21012;25660;19985;17911;17402;17682;21720;20960;16856;18004;23772;19288;17720
57.89.182.108;16172;15816;15968;17160;16500;16200;16352;17504;21874;22840;21136;21672;20404;17016;16992;17468;17372;21976;17420;20528;21192;17552;16224;16300
57.89.194.38;0;0;0;0;0;0;0;0;0;0;2993728;3590221;3425780;4847393;2612278;4016645;317743;49287;4175229;2379803;3847456;477431;0;0
57.89.194.39;0;0;0;0;0;0;0;0;0;172271;4373391;0;0;0;0;0;0;0;0;0;0;0;0;0
57.89.194.41;0;0;0;0;0;0;0;0;3246777;1601871;38417;967595;4162770;697502;0;0;0;0;0;0;0;0;0;0
57.89.194.34;63840;63744;63504;64608;63552;63600;63792;63360;63600;63696;63408;63552;63600;64800;63600;63888;63840;63648;63600;63984;62928;64704;63504;63792
57.89.194.35;70784;69500;69588;69408;69212;69500;70552;69688;69448;69456;69360;69736;69784;70500;69452;69688;69884;69356;69356;69212;69596;69356;70596;69308
57.89.182.79;15968;18248;18476;16500;16120;15892;15892;16120;20148;21364;16576;20680;19616;18476;19920;21288;21060;19236;18476;16500;19084;17640;17108;20300
57.89.182.78;16200;16096;15816;16096;16328;16172;16200;17092;17272;19500;17140;16760;17520;19820;18736;21292;18712;20936;17364;16200;17120;16812;16528;20176
57.89.182.95;16276;16172;15688;16172;16352;16096;21264;18484;18232;21220;17064;17016;18128;17776;17196;16992;17296;21520;19240;21440;18080;16864;16528;23544
57.89.182.94;19340;16780;16044;16096;17036;21972;22048;19672;18080;17580;19031;17320;21796;17904;18660;17168;17092;16940;16376;16832;17196;16836;16148;18808
57.89.182.72;16200;16096;15816;16172;16328;16172;16276;17168;17272;18740;22556;18580;17092;20004;19520;17292;17092;16888;16860;18124;22864;17292;16096;16556
57.89.182.73;16200;19516;17868;17488;19772;16704;16224;17272;17728;23676;18456;17368;23496;22152;21744;18584;18760;18304;18276;16428;17068;16888;16148;18684
57.89.182.75;16504;19616;18020;17388;16452;16224;16276;19344;22636;20816;17624;17116;17044;21620;19468;17344;17168;17216;18884;16680;17120;20936;18960;19492
57.89.182.74;16352;15944;15968;15944;16428;16224;17036;18988;17752;17680;16684;17016;17068;17220;16992;16940;18256;17472;17416;17440;18004;18176;16300;16708
57.89.182.76;16428;16552;16196;16248;16224;16224;16352;17348;17248;17628;16788;17040;16864;17196;17296;17472;17852;17368;17848;19036;18432;19088;18884;18276
57.89.182.93;16656;16096;16120;17032;16480;16172;16276;17040;17500;17552;16940;16836;17068;17196;17144;16916;17144;16940;16836;17796;20432;19620;17616;16608
57.89.182.92;19340;16400;15968;20732;17136;16628;20024;17852;21168;19756;16660;17040;16916;17144;16992;17144;17144;16940;20252;17896;17068;16812;17516;20608
57.89.182.91;19796;21440;17564;18452;17036;16044;17236;24280;18788;20564;19268;21744;20332;17572;17272;16940;17548;23112;18048;17212;22028;17368;16172;16736
57.89.182.81;16276;16020;15892;16020;16556;16020;16528;23140;21396;18060;22532;21064;17292;19544;17904;16940;17244;21672;22352;17388;22584;17344;16096;16736
57.89.182.82;17364;22124;17412;19920;16476;16096;16880;20480;23600;25096;18608;17548;22988;20128;21720;17700;17400;16556;17288;19568;17064;17016;16200;18228
57.89.182.83;16656;20604;16272;16096;20376;21264;20832;19620;18916;21324;22532;21264;17904;19016;17292;17016;17928;23444;17388;20860;23648;20760;16528;16836
57.89.182.90;16908;16172;15816;16196;19896;16324;16300;17248;17092;17428;16888;16788;17068;16940;17628;17800;18740;22152;18128;16428;17120;16760;16096;17240
57.89.182.89;17820;19996;16956;16020;16300;19644;21796;19444;19344;23500;18532;23772;18608;20888;17776;17928;23244;19140;16480;16404;16940;16684;18528;21392
57.89.182.88;17412;15892;15968;15816;17336;23720;22428;16856;16404;16656;16120;16528;19976;0;11252;22428;23012;21316;21568;16628;17768;16908;15968;15816
57.89.182.80;16300;15892;15892;16272;20072;17996;21516;18908;16172;16148;16172;18708;15012;0;9100;16324;16456;16352;16984;24228;21948;18860;16500;16652
57.89.182.86;21316;16400;15968;20276;21112;17008;21544;19848;23192;18592;20204;23164;22836;17752;20256;25140;22076;18736;20100;16632;21800;17620;16452;16836
57.89.182.87;18024;16324;15892;15968;16224;16020;16172;17500;17400;17424;17744;19592;17824;20204;17524;16992;17524;21392;17160;18832;23368;18884;16704;16860
57.89.182.84;16276;16096;15816;16172;16276;16224;16604;23140;21344;18920;21416;21012;17116;17092;23672;18912;23496;19112;17112;16352;17092;16760;17844;23240
57.89.182.85;16732;23492;18628;16096;16352;16072;16300;20736;21144;22740;21544;20732;20532;18332;21448;24280;22152;18252;16404;16656;24004;18180;19264;17288
57.89.182.124;16628;19996;16880;16224;18780;22048;21416;18540;19676;17064;21544;24204;17772;17116;17044;19340;23012;19164;18252;15944;17220;17220;19592;21060
57.89.182.125;18704;16120;15968;16994;16452;16148;16300;21548;20560;22156;17648;21008;23672;19548;19244;17896;22812;18152;17064;16096;19748;20156;18756;19136
57.89.182.127;16428;16076;15968;16096;16148;16352;16096;17604;17272;18452;17640;17660;17714;18052;18286;17354;17712;20376;18860;23036;22632;20560;16704;16352
57.89.182.126;16248;19920;21728;16072;21812;43660;17236;23044;21648;23552;18765;30570;21440;19220;22052;16756;23296;18580;17468;20604;18964;17776;18756;18960
57.89.182.123;16148;16424;15968;19616;20376;16704;19972;22208;17904;21268;20632;21112;20784;20812;17040;16580;17804;21924;21036;16400;17296;22736;20428;23036
57.89.182.122;16200;15968;15892;16148;16224;15968;16428;17348;19388;17440;17880;16916;16760;17184;17244;22176;20660;17548;16888;15944;17432;20436;21364;17188
57.89.182.120;17388;20984;18096;16224;16704;17464;18756;19452;19548;21576;20428;20632;18872;21292;17244;16504;17476;20532;18124;20884;20964;17372;16352;16324
57.89.182.112;16352;20452;17564;16120;18276;18400;17716;22404;26056;26032;25016;25164;25396;23220;21088;23240;21272;17320;16884;16300;16812;16940;16276;16684
57.89.182.113;19692;20908;16120;17412;21872;17032;20376;18564;23652;22636;18860;17040;18104;20788;22280;17904;20152;22252;17188;16604;17092;18204;16908;17492
